movie_name,positive,negative,neutral
stone_reader,0.1945,0.0522,0.75335
stories_we_tell,0.17705,0.0231,0.7999
straight_outta_compton,0.12715,0.0286,0.8442
stranger_by_the_lake,0.16085,0.07175,0.76745
strong_island,0.15745,0.1245,0.71815
stronger_2017,0.17435,0.1094,0.71635
stuart_little_2,0.2312,0.046,0.72285
submarine-2010,0.1369,0.1059,0.7571
sully,0.15785,0.07375,0.76835
summer_1993,0.2219,0.06305,0.71495
summer_hours,0.1708,0.02495,0.8042
summers_tale,0.1983,0.02525,0.7765
sunshine_on_leith,0.185,0.074571429,0.740357143
sunshine_state,0.1901,0.03365,0.7762
sunshine_superman,0.17595,0.02875,0.79535
super_8,0.23565,0.0375,0.72685
super_size_me,0.28675,0.08855,0.6249
superbad,0.1791,0.1225,0.69855
superman_returns,0.15685,0.0303,0.81285
support_the_girls,0.18515,0.03485,0.78
surfwise,0.114777778,0.038,0.847277778
sweeney_todd_the_demon_barber_of_fleet_street_2007,0.2009,0.0438,0.75525
sweet_country_2018,0.1122,0.09475,0.79295
sweet_land,0.31525,0.05205,0.6327
sweet_sixteen,0.15725,0.10075,0.74185
sweetgrass,0.12785,0.06145,0.8108
swimming_pool,0.14045,0.0852,0.7744
sylvies_love,0.20125,0.03215,0.7666
syndromes_and_a_century,0.1455,0.0275,0.827
synecdoche_new_york,0.14595,0.0743,0.7798
syriana,0.1258,0.05535,0.81885
tabloid_2010,0.09775,0.0465,0.8558
tabu_2012,0.1728,0.0692,0.75805
tadpole,0.2573,0.01585,0.72685
tae_guk_gi_the_brotherhood_of_war,0.157842105,0.162789474,0.679315789
tailor_of_panama,0.2022,0.0639,0.7339
take_shelter,0.14975,0.08605,0.7642
talk_to_her,0.27565,0.06905,0.6552
talk_to_me,0.1265,0.07305,0.80045
tangerine_2015,0.2372,0.04995,0.71285
tangled,0.1383,0.0637,0.798
tao_of_steve,0.077571429,0,0.922428571
tape,0.137,0.1061,0.75685
tarnation,0.0876,0.2043,0.7081
taxi_to_the_dark_side,0.09945,0.2345,0.66595
taxidermia,0.11945,0.1335,0.74705
tea_with_the_dames,0.17995,0.0331,0.7869
team_america_world_police,0.1975,0.1169,0.6856
teen_titans_go_to_the_movies,0.2133,0.06945,0.7173
tell_no_one_2006,0.15205,0.0839,0.7641
tell_them_who_you_are,0.22985,0.0487,0.72155
ten,0.14375,0.0519,0.8044
ten_canoes,0.19225,0.02125,0.7865
terri_2011,0.19075,0.03295,0.7764
terribly_happy,0.142368421,0.125,0.732526316
thank_you_for_smoking,0.15405,0.11205,0.73395
the-bridesmaid,0.165,0.0882,0.7468
the-endurance,0.2504,0.05135,0.69825
the-heart-of-the-game,0.2058,0.0496,0.7447
the-secret-of-kells,0.1755,0.02345,0.8011
the-social-network,0.1717,0.0602,0.7681
the-tigger-movie,0.21195,0.05465,0.73345
the_act_of_killing,0.1225,0.18655,0.69095
the_age_of_shadows,0.106166667,0.069722222,0.824222222
the_angels_share,0.2101,0.0251,0.7648
the_arbor_2010,0.15655,0.1001,0.74325
the_artist,0.28345,0.03665,0.67985
the_assistant_2020,0.0997,0.10545,0.7948
the_b_side_elsa_dorfmans_portrait_photography,0.1975,0.01025,0.7923
the_babadook,0.10855,0.19525,0.69625
the_ballad_of_buster_scruggs,0.15275,0.0735,0.7736
the_bands_visit,0.19025,0.0416,0.7681
the_beatles_eight_days_a_week_the_touring_years,0.22255,0.0468,0.7306
the_beauty_academy_of_kabul_2006,0.1801,0.0392,0.78075
the_believer,0.123,0.0709,0.8061
the_big_kahuna,0.14945,0.04235,0.8082
the_big_picture_2012,0.180277778,0.050055556,0.769611111
the_big_short,0.1679,0.0649,0.7675
the_big_sick,0.2393,0.072,0.6887
the_black_panthers_vanguard_of_the_revolution_2015,0.1297,0.04215,0.82805
the_black_power_mix_tape_1967_1975,0.1368,0.07745,0.7857
the_breadwinner,0.2041,0.097,0.6989
the_cabin_in_the_woods,0.1416,0.0815,0.777
the_cakemaker,0.2613,0.0577,0.681
the_case_against_8,0.20425,0.05185,0.744
the_cave_2019,0.16145,0.136,0.70245
the_central_park_five_2012,0.1002,0.164,0.7357
the_chambermaid,0.12905,0.0526,0.8184
the_circle_2001,0.18135,0.06905,0.74955
the_class,0.1282,0.0397,0.83205
the_conjuring,0.0961,0.19435,0.7094
the_counterfeiters_2007,0.1223,0.06875,0.8089
the_crash_reel_2013,0.1243,0.103,0.7726
the_cuckoo_2003,0.2559,0.0296,0.71455
the_dance_of_reality,0.14385,0.0409,0.8152
the_dark_horse_2016,0.1471,0.0848,0.76805
the_dark_knight,0.15255,0.05855,0.78895
the_dark_knight_rises,0.14455,0.0762,0.77935
the_death_of_mr_lazarescu,0.10595,0.1197,0.77435
the_death_of_stalin,0.14865,0.1434,0.70785
the_descendants_2011,0.1339,0.05135,0.8146
the_devil_wears_prada,0.2322,0.0975,0.67025
the_diary_of_a_teenage_girl,0.14815,0.05625,0.7957
the_disaster_artist,0.19395,0.1495,0.65675
the_dissident,0.1126,0.1257,0.76165
the_diving_bell_and_the_butterfly_2007,0.2003,0.05805,0.7417
the_dog_2014,0.12145,0.07245,0.80605
the_drop,0.11675,0.08655,0.7966
the_duke_of_burgundy,0.17365,0.07205,0.75425
the_eagle_huntress,0.2167,0.0412,0.7421
the_edge_of_heaven,0.138,0.0636,0.7983
the_edge_of_seventeen,0.2108,0.0576,0.7316
the_end_of_the_tour_2015,0.2007,0.0612,0.73805
the_endless,0.16245,0.05755,0.78015
the_farewell_2019,0.1946,0.0581,0.74715
the_favourite_2018,0.1806,0.10645,0.71295
the_fight_2020,0.20955,0.08605,0.70435
the_fighter_2011,0.15795,0.03515,0.80695
the_fits_2016,0.1444,0.06145,0.7942
the_florida_project,0.1842,0.0385,0.77715
the_fog_of_war_eleven_lessons_from_the_life_of_robert_s_mcnamara,0.11805,0.1046,0.77735
the_forbidden_room_2015,0.135,0.09255,0.7725
the_forty_year_old_version,0.1944,0.0234,0.78215
the_four_times,0.19735,0.03155,0.77105
the_gatekeepers_2012,0.13495,0.08235,0.7826
the_gift_2015,0.17425,0.06605,0.7596
the_girl_from_paris,0.212578947,0.009894737,0.777526316
the_girl_with_the_dragon_tattoo,0.121,0.06375,0.81515
the_girl_with_the_dragon_tattoo_2009,0.115,0.08225,0.8028
the_gleaners_and_i,0.177133333,0.021333333,0.801466667
the_go_gos,0.1601,0.02435,0.81555
the_good_the_bad_the_weird,0.1209,0.06565,0.81355
the_grand_budapest_hotel,0.22985,0.04565,0.7244
the_great_beauty,0.2141,0.059,0.72695
the_ground_truth,0.15795,0.11385,0.72825
the_guard_2011,0.24725,0.0951,0.6577
the_guest_2014,0.2117,0.13505,0.65325
the_guilty_2018,0.12735,0.1073,0.7654
the_half_of_it,0.2932,0.0194,0.6874
the_handmaiden,0.2454,0.0875,0.66705
the_happiest_day_in_the_life_of_olli_maki_2017,0.22795,0.0395,0.73255
the_hate_u_give,0.151,0.10845,0.74065
the_hedgehog,0.20865,0.05615,0.7353
the_heiresses,0.1218,0.04945,0.8288
the_history_of_future_folk_2012,0.261,0.0712,0.6679
the_host_2007,0.15545,0.11405,0.73055
the_house_i_live_in,0.09135,0.15535,0.75335
the_house_of_the_devil_2009,0.08655,0.1351,0.7784
the_hunger_games,0.14665,0.1054,0.74785
the_hunger_games_catching_fire,0.2067,0.10505,0.6881
the_hunt_2013,0.1482,0.09815,0.75355
the_hunting_ground_2015,0.10185,0.2109,0.68715
the_hurt_locker,0.1788,0.1222,0.69895
the_ides_of_march,0.1725,0.0479,0.7796
the_illusionist-2009,0.1916,0.03945,0.769
the_imitation_game,0.17545,0.04765,0.7769
the_impossible_2012,0.15025,0.0843,0.76545
the_imposter_2012,0.11495,0.0699,0.8152
the_incredible_hulk,0.1593,0.05675,0.7839
the_innocents_2016,0.1343,0.0601,0.8055
the_internets_own_boy_the_story_of_aaron_swartz,0.1378,0.16865,0.6935
the_interrupters_2011,0.1335,0.1602,0.70625
the_invisible_man_2020,0.1889,0.1052,0.70585
the_invisible_war,0.08875,0.18855,0.7226
the_irishman,0.0898,0.07645,0.83375
the_island_president,0.17285,0.0413,0.78585
the_jungle_book_2016,0.1815,0.041,0.7775
the_kid_who_would_be_king,0.20005,0.0616,0.7384
the_kid_with_a_bike,0.18625,0.0669,0.74685
the_kill_team,0.07705,0.21035,0.7126
the_kingmaker,0.0728,0.1395,0.78775
the_kings_speech,0.21945,0.03275,0.7478
the_lady_in_the_van,0.15465,0.06285,0.7824
the_last_black_man_in_san_francisco,0.1451,0.13675,0.71815
the_last_king_of_scotland,0.1285,0.07285,0.7986
the_last_laugh_2017,0.146,0.072307692,0.781846154
the_last_man_on_the_moon,0.13075,0.0478,0.8214
the_last_of_the_unjust,0.1488,0.12225,0.72905
the_last_tree,0.1246,0.0874,0.788066667
the_lego_batman_movie,0.17435,0.06155,0.76405
the_lego_movie,0.2347,0.04115,0.7241
the_lego_movie_2_the_second_part,0.1476,0.0996,0.7528
the_life_and_times_of_hank_greenberg,0.22375,0.0243,0.75195
the_lighthouse_2019,0.1498,0.09825,0.75195
the_little_prince_2016,0.2143,0.022,0.76375
the_lives_of_others,0.1181,0.07765,0.80425
the_lobster,0.18045,0.05965,0.7599
the_look_of_silence,0.0897,0.14665,0.7637
the_lord_of_the_rings_the_fellowship_of_the_ring,0.1651,0.0822,0.75265
the_lord_of_the_rings_the_return_of_the_king,0.12295,0.07905,0.79795
the_lord_of_the_rings_the_two_towers,0.16275,0.0443,0.79295
the_lost_city_of_z,0.194,0.09105,0.71485
the_love_witch,0.22465,0.11255,0.66285
the_loved_ones_2012,0.1348,0.1946,0.6706
the_lunchbox,0.29105,0.0113,0.6977
the_man_on_the_train,0.17945,0.06265,0.75795
the_martian,0.1534,0.07075,0.77585
the_master_2011,0.1462,0.0797,0.7742
the_measure_of_a_man_2016,0.1387,0.1007,0.76065
the_meyerowitz_stories,0.21515,0.0694,0.71555
the_missing_picture,0.0718,0.1217,0.80655
the_mortuary_collection,0.2148,0.1272,0.658
the_motorcycle_diaries,0.2468,0.02865,0.72455
the_muppets,0.2174,0.0573,0.72525
the_mustang,0.1833,0.05815,0.75845
the_nice_guys,0.2124,0.0511,0.73645
the_normal_heart,0.13465,0.13225,0.73305
the_old_man_and_the_gun,0.21535,0.06415,0.72065
the_orphanage,0.1037,0.2022,0.69415
the_other_side_of_hope,0.1309,0.07025,0.7989
the_overnighters,0.10855,0.1369,0.75455
the_painter_and_the_thief,0.2009,0.0749,0.72425
the_peanut_butter_falcon,0.18105,0.03015,0.7888
the_peanuts_movie,0.19725,0.06455,0.7382
the_pearl_button_2015,0.11925,0.05845,0.82225
the_perfect_crime_2005,0.2317,0.08915,0.67915
the_perks_of_being_a_wallflower,0.19905,0.05485,0.74605
the_personal_history_of_david_copperfield,0.26925,0.05825,0.67235
the_pirates_band_of_misfits,0.2665,0.03565,0.69805
the_pool,0.16665,0.0284,0.805
the_post,0.1426,0.0599,0.79745
the_punk_singer_2013,0.16195,0.0785,0.7595
the_queen,0.18335,0.04755,0.769
the_queen_of_versailles,0.1705,0.11275,0.71665
the_raid_redemption,0.18755,0.08525,0.72715
the_real_dirt_on_farmer_john_2007,0.171722222,0.0705,0.757777778
the_red_turtle,0.1555,0.0265,0.818
the_return,0.13045,0.05475,0.8147
the_revenant_2015,0.12445,0.07545,0.8001
the_rider,0.19975,0.0379,0.76235
the_road_2009,0.2048,0.10505,0.6901
the_rocket,0.20295,0.05565,0.74135
the_royal_tenenbaums,0.25125,0.07855,0.67015
the_salesman_2017,0.10735,0.08235,0.81025
the_salt_of_the_earth,0.0875,0.10465,0.8078
the_sapphires_2012,0.2251,0.05625,0.7187
the_second_mother,0.15795,0.07045,0.7715
the_secret_world_of_arrietty,0.1967,0.019,0.78425
the_selfish_giant_2013,0.17995,0.1442,0.6758
the_sessions,0.2874,0.0387,0.67385
the_shape_of_water_2017,0.20835,0.0458,0.74595
the_silence_2013,0.1002,0.15935,0.7405
the_skeleton_twins,0.1883,0.09505,0.7167
the_skin_i_live_in,0.1161,0.06735,0.81665
the_son_2003,0.1201,0.1024,0.7775
the_spectacular_now,0.16645,0.05775,0.7757
the_square,0.1412,0.12725,0.73155
the_square_2013,0.08575,0.064,0.8503
the_story_of_the_weeping_camel,0.1822,0.0527,0.76515
the_survivalist_2017,0.1256,0.099466667,0.775
the_swerve,0.164666667,0.098166667,0.737333333
the_tale,0.1245,0.08775,0.7878
the_tale_of_the_princess_kaguya,0.22145,0.04565,0.7329
the_taste_of_others,0.25505,0.0301,0.7149
the_theory_of_everything_2014,0.1264,0.0396,0.834
the_tillman_story,0.0684,0.1534,0.7782
the_town,0.1767,0.0308,0.7925
the_tree_of_life_2011,0.117,0.05005,0.8331
the_trial_of_the_chicago_7,0.12175,0.03815,0.84005
the_trials_of_muhammad_ali_2013,0.1572,0.0455,0.79745
the_trip_2011,0.2287,0.0527,0.7186
the_trip_to_italy_2014,0.13775,0.07815,0.7843
the_triplets_of_belleville,0.21775,0.082,0.7003
the_truffle_hunters,0.15295,0.0254,0.8217
the_turin_horse,0.19515,0.07185,0.733
the_two_popes,0.17575,0.0355,0.7888
the_unforeseen,0.1326,0.07075,0.7966
the_vast_of_night,0.12985,0.04775,0.8224
the_vertical_ray_of_the_sun,0.19845,0.0125,0.78905
the_wailing,0.1252,0.14225,0.7326
the_walk_2015,0.12695,0.04515,0.82785
the_way_he_looks,0.2707,0.0287,0.7006
the_way_way_back,0.1895,0.04775,0.7628
the_weather_underground,0.21125,0.032,0.7568
the_well_diggers_daughter,0.1896,0.0189,0.79145
the_white_tiger_2020,0.1047,0.0734,0.82195
the_wind_rises,0.20295,0.03085,0.7661
the_witch_2016,0.1201,0.1522,0.7276
the_witnesses_2007,0.173277778,0.082833333,0.743833333
the_wolf_house,0.0846,0.0537,0.8617
the_wolf_of_wall_street_2013,0.15015,0.15435,0.6955
the_womens_balcony,0.229928571,0.024714286,0.745357143
the_wonders_2015,0.1654,0.0454,0.7892
the_work,0.1047,0.1488,0.74655
the_worlds_end,0.16455,0.08475,0.7507
the_wrestler,0.20765,0.0637,0.72875
the_year_my_parents_went_on_vacation,0.163105263,0.056684211,0.780157895
theeb,0.1071,0.0668,0.82625
their_finest_2017,0.27295,0.04885,0.6782
thelma_2017,0.1177,0.11875,0.76355
there_will_be_blood,0.10545,0.08675,0.80775
they_shall_not_grow_old,0.1594,0.07945,0.7612
things_to_come_2016,0.1754,0.039,0.7855
thirteen,0.13565,0.07935,0.78505
thirteen_conversations_about_one_thing,0.2013,0.05545,0.7432
thirteen_days,0.1227,0.0165,0.8608
this_film_is_not_yet_rated,0.1557,0.09845,0.74585
this_is_england,0.09565,0.06495,0.83935
this_is_not_a_film_2011,0.15695,0.1025,0.7405
this_is_the_end,0.1815,0.08995,0.7286
thor,0.15705,0.05345,0.7896
thor_ragnarok_2017,0.20405,0.0499,0.74595
three_billboards_outside_ebbing_missouri,0.19025,0.0711,0.7387
three_burials_of_melquiades_estrada,0.10245,0.05725,0.84035
three_identical_strangers,0.1194,0.0712,0.8094
three_monkeys,0.1671,0.1179,0.715
three_times,0.21215,0.03195,0.7559
threeextremes,0.13835,0.0966,0.76505
thunder_road_2018,0.110631579,0.057368421,0.832
tibet_cry_of_the_snow_lion,0.1556,0.0965,0.74785
tickled,0.1467,0.1203,0.7329
tigerland,0.152583333,0.07925,0.768166667
tigers_are_not_afraid,0.106,0.1187,0.77535
timbuktu_2015,0.1463,0.1082,0.74555
time-out-l-emploi-du-temps,0.09955,0.0867,0.81375
time_2020,0.1959,0.07005,0.734
time_and_winds,0.1951,0.0591,0.7458
time_crimes,0.1979,0.04785,0.75425
timecode,0.16345,0.0185,0.818
tims_vermeer_2014,0.1656,0.0326,0.80185
tinker_tailor_soldier_spy,0.11535,0.03735,0.84725
tiny_furniture-2009,0.14075,0.0795,0.77975
to_all_the_boys_ive_loved_before,0.2861,0.03255,0.68135
to_be_and_to_have,0.17615,0.01085,0.813
to_be_takei,0.23775,0.0293,0.73305
together_2001,0.26215,0.03095,0.7068
tokyo_godfathers,0.25155,0.0392,0.7092
tokyo_sonata,0.0967,0.1033,0.8
tomboy_2011,0.1854,0.04255,0.7721
toni_erdmann,0.2314,0.05365,0.7149
toni_morrison_the_pieces_i_am,0.1774,0.0324,0.79015
tony_takitani,0.1556,0.05275,0.7916
too_late_to_die_young,0.150736842,0.073210526,0.775947368
top_five,0.22,0.06315,0.7169
tortilla_soup,0.1164,0.01675,0.86685
totally_under_control,0.09315,0.1199,0.7868
touch-the-sound,0.2537,0.0311,0.71515
touching_the_void,0.14695,0.112,0.741
tower_2016,0.207,0.06345,0.7296
toy_story_3,0.1878,0.0618,0.75045
toy_story_4,0.1881,0.04615,0.76575
train_to_busan,0.1253,0.10635,0.76835
training_day,0.1375,0.11895,0.7434
trainwreck,0.216,0.0978,0.68615
transamerica,0.1281,0.04195,0.8301
transit_2018,0.1304,0.0682,0.8014
transsiberian,0.14755,0.06155,0.79085
travelers_and_magicians,0.21675,0.0316,0.75165
treeless_mountain,0.1954,0.08555,0.71905
trembling-before-gd,0.21605,0.0689,0.7151
trials_of_henry_kissinger,0.127666667,0.0995,0.772777778
tristram_shandy_a_cock_and_bull_story,0.2377,0.0404,0.72185
trophy_2017,0.10385,0.1665,0.7296
tropic_thunder,0.15035,0.06375,0.7859
tropical_malady,0.160105263,0.035631579,0.804263158
trouble_the_water,0.10245,0.09905,0.7985
true_grit_2010,0.20875,0.0475,0.74375
truman_2017,0.205611111,0.050666667,0.743777778
tsotsi,0.14645,0.0713,0.78225
tucker_and_dale_vs_evil,0.1965,0.0606,0.74285
tully,0.24315,0.0365,0.7204
tully_2018,0.1633,0.0824,0.75435
tulpan,0.1722,0.02585,0.8021
tupac_resurrection,0.14095,0.0818,0.77725
turn_me_on_dammit,0.21905,0.04065,0.7403
turtles_can_fly,0.1494,0.13955,0.711
tuyas_marriage_2006,0.141235294,0.029705882,0.829058824
twilight_samurai,0.20545,0.0511,0.74345
two_brothers,0.2012,0.05085,0.74795
two_days_one_night,0.0897,0.05125,0.85915
two_lovers,0.15605,0.06445,0.7795
u2_3d,0.07275,0.034,0.89325
u571,0.1154,0.15135,0.73325
un_secret,0.0988,0.0893,0.8119
unbreakable,0.19055,0.08225,0.7272
uncle_boonmee,0.1551,0.0249,0.82
uncut_gems,0.1398,0.0603,0.8
undefeated_2012,0.18675,0.0532,0.7599
under_the_sand,0.12065,0.0883,0.79105
under_the_shadow,0.0575,0.1669,0.7756
under_the_skin_2013,0.1174,0.0667,0.8159
undercover_brother,0.2297,0.05575,0.7145
united_93,0.13695,0.1384,0.72455
unreasonable_man,0.1253,0.10045,0.77415
unstoppable-2010,0.11025,0.08415,0.80565
untitled_eliot_spitzer_project,0.14275,0.07125,0.78605
up,0.26725,0.0349,0.69785
up_and_down,0.1704,0.07345,0.75615
up_for_grabs,0.1666,0.08485,0.7485
up_in_the_air_2009,0.2108,0.04625,0.743
up_the_yangtze,0.0883,0.07745,0.83425
upside_of_anger,0.20855,0.0347,0.7568
upstream_color,0.15745,0.07775,0.7648
us_2019,0.10255,0.14775,0.74965
us_vs_john_lennon,0.15,0.0525,0.79745
ushpizin,0.2851,0.0108,0.70405
v_for_vendetta,0.1776,0.09065,0.73185
va_savoir,0.27565,0.0228,0.7015
varda_by_agnes,0.26025,0.00295,0.7368
venus,0.16185,0.0636,0.7745
venus_in_fur,0.1233,0.0651,0.8115
vera_drake,0.1457,0.06805,0.7862
vicky_cristina_barcelona,0.18505,0.0592,0.75575
vincere,0.14535,0.1226,0.73205
virgin_suicides,0.20245,0.1406,0.657
vision_2010,0.1399,0.0405,0.8197
vitalina_varela,0.174611111,0.1175,0.707833333
viva_riva,0.14605,0.096,0.75795
volver,0.2006,0.0857,0.71375
wadjda_2013,0.1289,0.01965,0.85145
waiting_for_superman,0.1042,0.09635,0.7995
waitress,0.19255,0.13,0.6775
wake_in_fright,0.13495,0.192,0.6732
waking_life,0.1827,0.0238,0.7935
walk_the_line,0.13045,0.0503,0.81925
wall_e,0.22865,0.0322,0.7392
wallace_and_gromit_curse_of_the_wererabbit,0.1317,0.042,0.8263
waltz_with_bashir,0.14575,0.13615,0.7181
war_for_the_planet_of_the_apes,0.15035,0.10645,0.74305
war_of_the_worlds,0.1498,0.1159,0.73435
war_tapes,0.12455,0.1376,0.7378
war_witch,0.11175,0.1958,0.69255
wardance,0.1567,0.13285,0.7106
warm_bodies,0.23945,0.08555,0.67505
warm_water_under_a_red_bridge,0.17725,0.0695625,0.7531875
waste-land,0.2076,0.10105,0.69135
water,0.1596,0.11915,0.7213
water_lilies,0.1847,0.05395,0.76145
wattstax,0.17225,0.0378,0.78995
we_are_still_here,0.08825,0.128,0.783833333
we_are_the_best,0.18135,0.05205,0.7665
we_are_what_we_are_2013,0.1335,0.11245,0.75415
we_steal_secrets_the_story_of_wikileaks_2013,0.12295,0.08305,0.79405
we_were_here_voices_from_the_aids_years_in_san_francisco,0.13235,0.094,0.77375
wedding_crashers,0.23125,0.08345,0.68535
weekend_2011,0.2131,0.0264,0.7605
weiner,0.1406,0.1651,0.69415
welcome_to_chechnya,0.17705,0.09045,0.73245
welcome_to_leith,0.150941176,0.112294118,0.736764706
wendy_and_lucy,0.12995,0.08195,0.7881
werckmeister_harmonies,0.1998125,0.0585625,0.741625
west_of_memphis,0.11595,0.1316,0.7524
western_2018,0.11835,0.04695,0.83465
wetlands_2014,0.17,0.0889,0.74115
whale_rider,0.1624,0.01745,0.8202
what_maisie_knew_2012,0.12465,0.0395,0.83575
what_richard_did,0.1848,0.0449,0.77035
what_time_is_it_there,0.1599,0.06945,0.77065
what_we_do_in_the_shadows,0.20125,0.0679,0.73085
when_marnie_was_there,0.1646,0.0886,0.7468
where_the_wild_things_are,0.1473,0.1102,0.74255
whip_it,0.19445,0.0424,0.76315
whiplash_2014,0.1187,0.0679,0.81325
white_material,0.1451,0.12305,0.7319
white_ribbon,0.1198,0.11945,0.7608
white_riot,0.139722222,0.046444444,0.813888889
who_killed_the_electric_car,0.15225,0.08775,0.76005
whose_streets,0.08705,0.0808,0.83215
why_dont_you_just_die,0.2009375,0.1015625,0.6975625
widow_of_st_pierre,0.2466,0.1397,0.61365
widows_2018,0.2001,0.0843,0.71575
wilbur_wants_to_kill_himself,0.235,0.06675,0.6982
wild_2014,0.1881,0.05365,0.7582
wild_parrots_of_telegraph_hill,0.2785,0.01855,0.7029
wild_rose_2019,0.16505,0.04975,0.7852
wild_tales,0.22745,0.17205,0.6005
wild_thornberrys_movie,0.2116,0.01935,0.769
wildlife_2018,0.10995,0.05165,0.8384
win_win_2011,0.3201,0.03435,0.6455
wind_river_2017,0.1389,0.07545,0.78565
wind_that_shakes_the_barley,0.1513,0.10865,0.74015
winged_migration,0.23085,0.02915,0.74
winnebago_man,0.1608,0.0999,0.7394
winnie_the_pooh_2011,0.1689,0.0716,0.75945
with_a_friend_like_harry,0.30725,0.0605,0.6322
wolfwalkers,0.2493,0.03065,0.71995
wolke_neun,0.16675,0.06305,0.77015
woman_at_war,0.2069,0.10295,0.69015
wonder_boys,0.2207,0.07655,0.7028
wonder_woman_2017,0.23405,0.0584,0.7075
wonderland_2000,0.1931,0.0323,0.77455
wont_you_be_my_neighbor,0.17395,0.02215,0.8039
woodsman,0.16785,0.10385,0.7283
wordplay,0.2153,0.0198,0.76485
working_woman,0.144071429,0.0575,0.798285714
worlds_fastest_indian,0.15625,0.0372,0.8065
wreck_it_ralph,0.21675,0.04,0.74325
x2_xmen_united,0.2173,0.0633,0.7193
x_men_days_of_future_past,0.18565,0.0417,0.77255
x_men_first_class,0.16235,0.03305,0.80455
xmen,0.2604,0.04685,0.6928
xxy,0.19435,0.07055,0.7351
y_tu_mama_tambien,0.3145,0.0484,0.63715
yards,0.08495,0.09145,0.8236
yella,0.1545,0.0525,0.79295
yes_god_yes,0.2735,0.056,0.67045
yes_men,0.1844,0.06675,0.74895
yi_yi,0.206,0.0403,0.7537
yoo_hoo_mrs_goldberg,0.21945,0.02985,0.7507
yossi_2013,0.19755,0.0779,0.72445
yossi_and_jagger,0.2094,0.0631,0.7275
you_can_count_on_me,0.2382,0.03665,0.72525
you_were_never_really_here,0.0971,0.05145,0.85155
young_adult,0.2045,0.08785,0.70765
young_victoria,0.15625,0.03955,0.80425
youngheart,0.1509,0.05585,0.7932
your_name_2017,0.1956,0.0371,0.76725
your_sisters_sister,0.21055,0.04965,0.73975
zama,0.11145,0.03985,0.8487
zappa_2020,0.2296,0.0383,0.73205
zathura_a_space_adventure,0.2108,0.02385,0.76535
zatoichi_2003,0.19275,0.07205,0.73525
zero_dark_thirty,0.17355,0.0882,0.73835
zero_days,0.11935,0.1268,0.75395
zodiac,0.1862,0.1052,0.70865
zombieland,0.1859,0.0838,0.7303
zootopia,0.15175,0.0386,0.80955
